effect,component,group,level,term,estimate,std.error,statistic,p.value,variable_name,quantity_name
ran_vals,cond,pre_nucleus_id:proj_hva,518312:HVA->V1,(Intercept),-0.6068919792647048,0.2202398360175897,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,518623:HVA->V1,(Intercept),0.2795586833286577,0.19638123647198,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,518632:HVA->HVA,(Intercept),-0.44486974571590465,0.36481854977073125,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,518632:HVA->V1,(Intercept),0.19174948893662414,0.29165218503180024,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,518848:HVA->HVA,(Intercept),0.3357167976247301,0.1334722250145236,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,518848:HVA->V1,(Intercept),-0.1048958875492917,0.37222226887989485,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,518853:HVA->HVA,(Intercept),0.9528227940814487,0.09649057667109992,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,518853:HVA->V1,(Intercept),0.7298134930221404,0.25633856316063236,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,518898:HVA->HVA,(Intercept),0.27136152165346233,0.1470513242830996,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,518898:HVA->V1,(Intercept),0.33741065126329267,0.1655821103800243,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,519746:HVA->HVA,(Intercept),-0.08578485509599719,0.30142834547309827,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,519746:HVA->V1,(Intercept),-0.3653363432660001,0.229292472130768,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,520027:HVA->HVA,(Intercept),-1.0400084695451115,0.2832756100712893,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,520182:HVA->HVA,(Intercept),-0.42182654822270316,0.3267224715599689,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,520182:HVA->V1,(Intercept),0.29655217379124144,0.24430247154702706,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,520364:HVA->HVA,(Intercept),0.5566096538038551,0.13188638437845127,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,520364:HVA->V1,(Intercept),0.08118612364521359,0.2759632052485163,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,522656:HVA->HVA,(Intercept),-0.14655189611746564,0.20477706986393301,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,522656:HVA->V1,(Intercept),0.08407552605276794,0.4253140974834687,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,524491:HVA->HVA,(Intercept),0.8733111587613451,0.131454120466995,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,524491:HVA->V1,(Intercept),-0.27922066352195785,0.17151289805499564,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,525405:HVA->HVA,(Intercept),0.14255043768727257,0.19528387567775626,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,525405:HVA->V1,(Intercept),0.011118096109168902,0.4554610537137405,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,525498:HVA->HVA,(Intercept),0.25789976408975884,0.16268220877461875,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,525498:HVA->V1,(Intercept),0.15819134812346594,0.21101047322039404,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,525758:HVA->HVA,(Intercept),0.3264310333099273,0.19993898395751786,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,553216:HVA->HVA,(Intercept),-0.19949565485146212,0.30892520244728777,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,553216:HVA->V1,(Intercept),0.15083161372044165,0.16057488843700343,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,553321:HVA->HVA,(Intercept),-0.17235027041929285,0.2855176482676507,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,553321:HVA->V1,(Intercept),0.5735297609956095,0.16398229984391374,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,553325:HVA->HVA,(Intercept),0.6301050409144678,0.1216465693964238,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,553325:HVA->V1,(Intercept),0.5035047967560662,0.14858390736685187,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,553339:HVA->HVA,(Intercept),-0.7405968413673757,0.3416502893809038,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,553339:HVA->V1,(Intercept),0.19776629202574245,0.3537585216836761,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,553360:HVA->V1,(Intercept),0.05445391094352262,0.2663998347846535,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,553469:HVA->HVA,(Intercept),-0.7775187984490485,0.32166526283656044,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,553469:HVA->V1,(Intercept),0.12921415798499145,0.3000964860017812,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,553556:HVA->V1,(Intercept),0.21501471341907358,0.44638482359554515,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
ran_vals,cond,pre_nucleus_id:proj_hva,553585:HVA->HVA,(Intercept),0.09087299351871624,0.29757162006481136,,,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY
